20% ,2.56
10% ,3.14
30% ,4.14
40% ,1.2
40% ,1.2
40% ,0.6
40% ,0.6
40% ,0.5537807906734454
10% ,0.7395496433477973
10% ,1.5292382455666318
10% ,1.4186336546649152
10% ,1.4186336546649152
10% ,0.9352337497255349
10% ,0.9352337497255349
30% ,0.9352337497255349
10% ,1.4186336546649152
30% ,0.8824934268886121
50% ,0.4296954877592102
50% ,0.4405380667614882
70% ,0.24165602376180567
70% ,0.17756905548107257
90% ,0.05643020693854124
90% ,0.044137477313391835
